"","Ref_Date","GEO","COMPONENTS","Value"
"6794","2014/02","Quebec","Deliveries to other provinces","734512.0"
"6795","2014/03","Quebec","Deliveries to other provinces","455879.0"
"6796","2014/04","Quebec","Deliveries to other provinces","343553.0"
"6797","2014/05","Quebec","Deliveries to other provinces","236304.0"
"6798","2014/06","Quebec","Deliveries to other provinces","368795.0"
"6799","2014/07","Quebec","Deliveries to other provinces","516459.0"
"6800","2014/08","Quebec","Deliveries to other provinces","532310.0"
"6801","2014/09","Quebec","Deliveries to other provinces","298287.0"
"6802","2014/10","Quebec","Deliveries to other provinces","284549.0"
"6803","2014/11","Quebec","Deliveries to other provinces","262098.0"
"6804","2014/12","Quebec","Deliveries to other provinces","521629.0"
"6805","2015/01","Quebec","Deliveries to other provinces","512511.0"
"6806","2015/02","Quebec","Deliveries to other provinces","519226.0"
"6807","2015/03","Quebec","Deliveries to other provinces","768195.0"
"6808","2015/04","Quebec","Deliveries to other provinces","585688.0"
"6809","2015/05","Quebec","Deliveries to other provinces","360857.0"
"6810","2015/06","Quebec","Deliveries to other provinces","332177.0"
"6811","2015/07","Quebec","Deliveries to other provinces","636751.0"
"6812","2015/08","Quebec","Deliveries to other provinces","679619.0"
"6813","2015/09","Quebec","Deliveries to other provinces","364766.0"
"6814","2015/10","Quebec","Deliveries to other provinces","1140896.0"
"6815","2015/11","Quebec","Deliveries to other provinces","308311.0"
"6816","2015/12","Quebec","Deliveries to other provinces","449872.0"
"6817","2008/01","Quebec","Deliveries to the United States","1798176.0"
"6818","2008/02","Quebec","Deliveries to the United States","1930201.0"
"6819","2008/03","Quebec","Deliveries to the United States","1980688.0"
"6820","2008/04","Quebec","Deliveries to the United States","1809190.0"
"6821","2008/05","Quebec","Deliveries to the United States","1438010.0"
"6822","2008/06","Quebec","Deliveries to the United States","1915423.0"
"6823","2008/07","Quebec","Deliveries to the United States","1915151.0"
"6824","2008/08","Quebec","Deliveries to the United States","1547552.0"
"6825","2008/09","Quebec","Deliveries to the United States","1062089.0"
"6826","2008/10","Quebec","Deliveries to the United States","532177.0"
"6827","2008/11","Quebec","Deliveries to the United States","710984.0"
"6828","2008/12","Quebec","Deliveries to the United States","829372.0"
"6829","2009/01","Quebec","Deliveries to the United States","1259041.0"
"6830","2009/02","Quebec","Deliveries to the United States","1376139.0"
"6831","2009/03","Quebec","Deliveries to the United States","1287745.0"
"6832","2009/04","Quebec","Deliveries to the United States","1021402.0"
"6833","2009/05","Quebec","Deliveries to the United States","1224182.0"
"6834","2009/06","Quebec","Deliveries to the United States","1674783.0"
"6835","2009/07","Quebec","Deliveries to the United States","1774501.0"
"6836","2009/08","Quebec","Deliveries to the United States","2159054.0"
"6837","2009/09","Quebec","Deliveries to the United States","1640821.0"
"6838","2009/10","Quebec","Deliveries to the United States","2027956.0"
"6839","2009/11","Quebec","Deliveries to the United States","1525699.0"
"6840","2009/12","Quebec","Deliveries to the United States","1666135.0"
"6841","2010/01","Quebec","Deliveries to the United States","2302335.0"
"6842","2010/02","Quebec","Deliveries to the United States","2015227.0"
"6843","2010/03","Quebec","Deliveries to the United States","2051306.0"
"6844","2010/04","Quebec","Deliveries to the United States","1922200.0"
"6845","2010/05","Quebec","Deliveries to the United States","1643422.0"
"6846","2010/06","Quebec","Deliveries to the United States","1450098.0"
"6847","2010/07","Quebec","Deliveries to the United States","1521140.0"
"6848","2010/08","Quebec","Deliveries to the United States","1204677.0"
"6849","2010/09","Quebec","Deliveries to the United States","606444.0"
"6850","2010/10","Quebec","Deliveries to the United States","439041.0"
"6851","2010/11","Quebec","Deliveries to the United States","606781.0"
"6852","2010/12","Quebec","Deliveries to the United States","1247968.0"
"6853","2011/01","Quebec","Deliveries to the United States","1950320.0"
"6854","2011/02","Quebec","Deliveries to the United States","1808975.0"
"6855","2011/03","Quebec","Deliveries to the United States","1712031.0"
"6856","2011/04","Quebec","Deliveries to the United States","1555961.0"
"6857","2011/05","Quebec","Deliveries to the United States","1840910.0"
"6858","2011/06","Quebec","Deliveries to the United States","1791917.0"
"6859","2011/07","Quebec","Deliveries to the United States","2110252.0"
"6860","2011/08","Quebec","Deliveries to the United States","1679002.0"
"6861","2011/09","Quebec","Deliveries to the United States","1126228.0"
"6862","2011/10","Quebec","Deliveries to the United States","1047110.0"
"6863","2011/11","Quebec","Deliveries to the United States","1197262.0"
"6864","2011/12","Quebec","Deliveries to the United States","2059226.0"
"6865","2012/01","Quebec","Deliveries to the United States","1983201.0"
"6866","2012/02","Quebec","Deliveries to the United States","1587393.0"
"6867","2012/03","Quebec","Deliveries to the United States","1892612.0"
"6868","2012/04","Quebec","Deliveries to the United States","2017304.0"
"6869","2012/05","Quebec","Deliveries to the United States","2134067.0"
"6870","2012/06","Quebec","Deliveries to the United States","1975832.0"
"6871","2012/07","Quebec","Deliveries to the United States","2362593.0"
"6872","2012/08","Quebec","Deliveries to the United States","2270428.0"
"6873","2012/09","Quebec","Deliveries to the United States","1967278.0"
"6874","2012/10","Quebec","Deliveries to the United States","1778587.0"
"6875","2012/11","Quebec","Deliveries to the United States","1975274.0"
"6876","2012/12","Quebec","Deliveries to the United States","2189667.0"
"6877","2013/01","Quebec","Deliveries to the United States","2180714.0"
"6878","2013/02","Quebec","Deliveries to the United States","2084307.0"
"6879","2013/03","Quebec","Deliveries to the United States","2407338.0"
"6880","2013/04","Quebec","Deliveries to the United States","2057441.0"
"6881","2013/05","Quebec","Deliveries to the United States","2014325.0"
"6882","2013/06","Quebec","Deliveries to the United States","2297346.0"
"6883","2013/07","Quebec","Deliveries to the United States","2444897.0"
"6884","2013/08","Quebec","Deliveries to the United States","2589548.0"
"6885","2013/09","Quebec","Deliveries to the United States","2078419.0"
"6886","2013/10","Quebec","Deliveries to the United States","2002411.0"
"6887","2013/11","Quebec","Deliveries to the United States","2429588.0"
"6888","2013/12","Quebec","Deliveries to the United States","2319303.0"
"6889","2014/01","Quebec","Deliveries to the United States","2136225.0"
"6890","2014/02","Quebec","Deliveries to the United States","1999593.0"
"6891","2014/03","Quebec","Deliveries to the United States","2201962.0"
"6892","2014/04","Quebec","Deliveries to the United States","1853723.0"
"6893","2014/05","Quebec","Deliveries to the United States","1607295.0"
"6894","2014/06","Quebec","Deliveries to the United States","1715282.0"
"6895","2014/07","Quebec","Deliveries to the United States","1959034.0"
"6896","2014/08","Quebec","Deliveries to the United States","2247634.0"
"6897","2014/09","Quebec","Deliveries to the United States","2055889.0"
"6898","2014/10","Quebec","Deliveries to the United States","1368430.0"
"6899","2014/11","Quebec","Deliveries to the United States","2120267.0"
"6900","2014/12","Quebec","Deliveries to the United States","2322114.0"
"6901","2015/01","Quebec","Deliveries to the United States","2284650.0"
"6902","2015/02","Quebec","Deliveries to the United States","1984434.0"
"6903","2015/03","Quebec","Deliveries to the United States","2433219.0"
"6904","2015/04","Quebec","Deliveries to the United States","1661652.0"
"6905","2015/05","Quebec","Deliveries to the United States","1343552.0"
"6906","2015/06","Quebec","Deliveries to the United States","1881353.0"
"6907","2015/07","Quebec","Deliveries to the United States","2112466.0"
"6908","2015/08","Quebec","Deliveries to the United States","2168598.0"
"6909","2015/09","Quebec","Deliveries to the United States","2373697.0"
"6910","2015/10","Quebec","Deliveries to the United States","1410677.0"
"6911","2015/11","Quebec","Deliveries to the United States","1792308.0"
"6912","2015/12","Quebec","Deliveries to the United States","2086260.0"
"6913","2008/01","Quebec","Total firm deliveries","321762.0"
"6914","2008/02","Quebec","Total firm deliveries","332714.0"
"6915","2008/03","Quebec","Total firm deliveries","316053.0"
"6916","2008/04","Quebec","Total firm deliveries","295894.0"
"6917","2008/05","Quebec","Total firm deliveries","311814.0"
"6918","2008/06","Quebec","Total firm deliveries","347329.0"
"6919","2008/07","Quebec","Total firm deliveries","363612.0"
"6920","2008/08","Quebec","Total firm deliveries","160401.0"
"6921","2008/09","Quebec","Total firm deliveries","264095.0"
"6922","2008/10","Quebec","Total firm deliveries","247501.0"
"6923","2008/11","Quebec","Total firm deliveries","277282.0"
"6924","2008/12","Quebec","Total firm deliveries","339936.0"
"6925","2009/01","Quebec","Total firm deliveries","365195.0"
"6926","2009/02","Quebec","Total firm deliveries","336267.0"
"6927","2009/03","Quebec","Total firm deliveries","353081.0"
"6928","2009/04","Quebec","Total firm deliveries","464018.0"
"6929","2009/05","Quebec","Total firm deliveries","389825.0"
"6930","2009/06","Quebec","Total firm deliveries","395806.0"
"6931","2009/07","Quebec","Total firm deliveries","462552.0"
"6932","2009/08","Quebec","Total firm deliveries","406240.0"
"6933","2009/09","Quebec","Total firm deliveries","342063.0"
"6934","2009/10","Quebec","Total firm deliveries","391865.0"
"6935","2009/11","Quebec","Total firm deliveries","366791.0"
"6936","2009/12","Quebec","Total firm deliveries","328513.0"
"6937","2010/01","Quebec","Total firm deliveries","332936.0"
"6938","2010/02","Quebec","Total firm deliveries","317736.0"
"6939","2010/03","Quebec","Total firm deliveries","763789.0"
"6940","2010/04","Quebec","Total firm deliveries","378422.0"
"6941","2010/05","Quebec","Total firm deliveries","331411.0"
"6942","2010/06","Quebec","Total firm deliveries","284633.0"
"6943","2010/07","Quebec","Total firm deliveries","320374.0"
"6944","2010/08","Quebec","Total firm deliveries","662004.0"
"6945","2010/09","Quebec","Total firm deliveries","330471.0"
"6946","2010/10","Quebec","Total firm deliveries","375179.0"
"6947","2010/11","Quebec","Total firm deliveries","314626.0"
"6948","2010/12","Quebec","Total firm deliveries","395407.0"
"6949","2011/01","Quebec","Total firm deliveries","388931.0"
"6950","2011/02","Quebec","Total firm deliveries","348408.0"
"6951","2011/03","Quebec","Total firm deliveries","655485.0"
"6952","2011/04","Quebec","Total firm deliveries","495162.0"
"6953","2011/05","Quebec","Total firm deliveries","477476.0"
"6954","2011/06","Quebec","Total firm deliveries","409125.0"
"6955","2011/07","Quebec","Total firm deliveries","436412.0"
"6956","2011/08","Quebec","Total firm deliveries","401478.0"
"6957","2011/09","Quebec","Total firm deliveries","288491.0"
"6958","2011/10","Quebec","Total firm deliveries","348850.0"
"6959","2011/11","Quebec","Total firm deliveries","456863.0"
"6960","2011/12","Quebec","Total firm deliveries","411327.0"
"6961","2012/01","Quebec","Total firm deliveries","510988.0"
"6962","2012/02","Quebec","Total firm deliveries","441250.0"
"6963","2012/03","Quebec","Total firm deliveries","430609.0"
"6964","2012/04","Quebec","Total firm deliveries","324991.0"
"6965","2012/05","Quebec","Total firm deliveries","396113.0"
"6966","2012/06","Quebec","Total firm deliveries","384529.0"
"6967","2012/07","Quebec","Total firm deliveries","397805.0"
"6968","2012/08","Quebec","Total firm deliveries","513912.0"
"6969","2012/09","Quebec","Total firm deliveries","549609.0"
"6970","2012/10","Quebec","Total firm deliveries","381552.0"
"6971","2012/11","Quebec","Total firm deliveries","410636.0"
"6972","2012/12","Quebec","Total firm deliveries","477805.0"
"6973","2013/01","Quebec","Total firm deliveries","434412.0"
"6974","2013/02","Quebec","Total firm deliveries","396590.0"
"6975","2013/03","Quebec","Total firm deliveries","395588.0"
"6976","2013/04","Quebec","Total firm deliveries","402405.0"
"6977","2013/05","Quebec","Total firm deliveries","423903.0"
"6978","2013/06","Quebec","Total firm deliveries","838514.0"
"6979","2013/07","Quebec","Total firm deliveries","454095.0"
"6980","2013/08","Quebec","Total firm deliveries","432001.0"
"6981","2013/09","Quebec","Total firm deliveries","425953.0"
"6982","2013/10","Quebec","Total firm deliveries","397276.0"
"6983","2013/11","Quebec","Total firm deliveries","800290.0"
"6984","2013/12","Quebec","Total firm deliveries","651797.0"
"6985","2014/01","Quebec","Total firm deliveries","535789.0"
"6986","2014/02","Quebec","Total firm deliveries","728748.0"
"6987","2014/03","Quebec","Total firm deliveries","552536.0"
"6988","2014/04","Quebec","Total firm deliveries","401315.0"
"6989","2014/05","Quebec","Total firm deliveries","478946.0"
"6990","2014/06","Quebec","Total firm deliveries","443814.0"
"6991","2014/07","Quebec","Total firm deliveries","429872.0"
"6992","2014/08","Quebec","Total firm deliveries","458865.0"
"6993","2014/09","Quebec","Total firm deliveries","417984.0"
"6994","2014/10","Quebec","Total firm deliveries","316207.0"
"6995","2014/11","Quebec","Total firm deliveries","355404.0"
"6996","2014/12","Quebec","Total firm deliveries","465332.0"
"6997","2015/01","Quebec","Total firm deliveries","435236.0"
"6998","2015/02","Quebec","Total firm deliveries","354204.0"
"6999","2015/03","Quebec","Total firm deliveries","450764.0"
"7000","2015/04","Quebec","Total firm deliveries","283151.0"
"7001","2015/05","Quebec","Total firm deliveries","243793.0"
"7002","2015/06","Quebec","Total firm deliveries","271223.0"
"7003","2015/07","Quebec","Total firm deliveries","268341.0"
"7004","2015/08","Quebec","Total firm deliveries","264009.0"
"7005","2015/09","Quebec","Total firm deliveries","254645.0"
"7006","2015/10","Quebec","Total firm deliveries","232812.0"
"7007","2015/11","Quebec","Total firm deliveries","247967.0"
"7008","2015/12","Quebec","Total firm deliveries","288898.0"
"7009","2008/01","Quebec","Firm deliveries to other provinces","3175.0"
"7010","2008/02","Quebec","Firm deliveries to other provinces","8365.0"
"7011","2008/03","Quebec","Firm deliveries to other provinces","3864.0"
"7012","2008/04","Quebec","Firm deliveries to other provinces","7620.0"
"7013","2008/05","Quebec","Firm deliveries to other provinces","6972.0"
"7014","2008/06","Quebec","Firm deliveries to other provinces","7288.0"
"7015","2008/07","Quebec","Firm deliveries to other provinces","7677.0"
"7016","2008/08","Quebec","Firm deliveries to other provinces","7634.0"
"7017","2008/09","Quebec","Firm deliveries to other provinces","6376.0"
"7018","2008/10","Quebec","Firm deliveries to other provinces","9102.0"
"7019","2008/11","Quebec","Firm deliveries to other provinces","11927.0"
"7020","2008/12","Quebec","Firm deliveries to other provinces","8403.0"
"7021","2009/01","Quebec","Firm deliveries to other provinces","11975.0"
"7022","2009/02","Quebec","Firm deliveries to other provinces","5473.0"
"7023","2009/03","Quebec","Firm deliveries to other provinces","7403.0"
"7024","2009/04","Quebec","Firm deliveries to other provinces","11939.0"
"7025","2009/05","Quebec","Firm deliveries to other provinces","20618.0"
"7026","2009/06","Quebec","Firm deliveries to other provinces","11791.0"
"7027","2009/07","Quebec","Firm deliveries to other provinces","9416.0"
"7028","2009/08","Quebec","Firm deliveries to other provinces","7144.0"
"7029","2009/09","Quebec","Firm deliveries to other provinces","41209.0"
"7030","2009/10","Quebec","Firm deliveries to other provinces","4153.0"
"7031","2009/11","Quebec","Firm deliveries to other provinces","5065.0"
"7032","2009/12","Quebec","Firm deliveries to other provinces","5068.0"
"7033","2010/01","Quebec","Firm deliveries to other provinces","6528.0"
"7034","2010/02","Quebec","Firm deliveries to other provinces","6214.0"
"7035","2010/03","Quebec","Firm deliveries to other provinces","474754.0"
"7036","2010/04","Quebec","Firm deliveries to other provinces","19754.0"
"7037","2010/05","Quebec","Firm deliveries to other provinces","16853.0"
"7038","2010/06","Quebec","Firm deliveries to other provinces","11409.0"
"7039","2010/07","Quebec","Firm deliveries to other provinces","4626.0"
"7040","2010/08","Quebec","Firm deliveries to other provinces","360489.0"
"7041","2010/09","Quebec","Firm deliveries to other provinces","46586.0"
"7042","2010/10","Quebec","Firm deliveries to other provinces","5098.0"
"7043","2010/11","Quebec","Firm deliveries to other provinces","12222.0"
"7044","2010/12","Quebec","Firm deliveries to other provinces","12418.0"
"7045","2011/01","Quebec","Firm deliveries to other provinces","19797.0"
"7046","2011/02","Quebec","Firm deliveries to other provinces","36831.0"
"7047","2011/03","Quebec","Firm deliveries to other provinces","348066.0"
"7048","2011/04","Quebec","Firm deliveries to other provinces","177496.0"
"7049","2011/05","Quebec","Firm deliveries to other provinces","144815.0"
"7050","2011/06","Quebec","Firm deliveries to other provinces","119117.0"
"7051","2011/07","Quebec","Firm deliveries to other provinces","106569.0"
"7052","2011/08","Quebec","Firm deliveries to other provinces","110434.0"
"7053","2011/09","Quebec","Firm deliveries to other provinces","27248.0"
"7054","2011/10","Quebec","Firm deliveries to other provinces","93646.0"
"7055","2011/11","Quebec","Firm deliveries to other provinces","185549.0"
"7056","2011/12","Quebec","Firm deliveries to other provinces","39230.0"
"7057","2012/01","Quebec","Firm deliveries to other provinces","97353.0"
"7058","2012/02","Quebec","Firm deliveries to other provinces","86518.0"
"7059","2012/03","Quebec","Firm deliveries to other provinces","104371.0"
"7060","2012/04","Quebec","Firm deliveries to other provinces","87918.0"
"7061","2012/05","Quebec","Firm deliveries to other provinces","77496.0"
"7062","2012/06","Quebec","Firm deliveries to other provinces","60220.0"
"7063","2012/07","Quebec","Firm deliveries to other provinces","63040.0"
"7064","2012/08","Quebec","Firm deliveries to other provinces","69562.0"
"7065","2012/09","Quebec","Firm deliveries to other provinces","113675.0"
"7066","2012/10","Quebec","Firm deliveries to other provinces","70945.0"
"7067","2012/11","Quebec","Firm deliveries to other provinces","90411.0"
"7068","2012/12","Quebec","Firm deliveries to other provinces","90820.0"
"7069","2013/01","Quebec","Firm deliveries to other provinces","75640.0"
"7070","2013/02","Quebec","Firm deliveries to other provinces","38203.0"
"7071","2013/03","Quebec","Firm deliveries to other provinces","23219.0"
"7072","2013/04","Quebec","Firm deliveries to other provinces","30920.0"
"7073","2013/05","Quebec","Firm deliveries to other provinces","21615.0"
"7074","2013/06","Quebec","Firm deliveries to other provinces","414249.0"
"7075","2013/07","Quebec","Firm deliveries to other provinces","33173.0"
"7076","2013/08","Quebec","Firm deliveries to other provinces","42638.0"
"7077","2013/09","Quebec","Firm deliveries to other provinces","68577.0"
"7078","2013/10","Quebec","Firm deliveries to other provinces","50342.0"
"7079","2013/11","Quebec","Firm deliveries to other provinces","385739.0"
"7080","2013/12","Quebec","Firm deliveries to other provinces","329325.0"
"7081","2014/01","Quebec","Firm deliveries to other provinces","167348.0"
"7082","2014/02","Quebec","Firm deliveries to other provinces","381769.0"
"7083","2014/03","Quebec","Firm deliveries to other provinces","224676.0"
"7084","2014/04","Quebec","Firm deliveries to other provinces","31987.0"
"7085","2014/05","Quebec","Firm deliveries to other provinces","34011.0"
"7086","2014/06","Quebec","Firm deliveries to other provinces","14724.0"
"7087","2014/07","Quebec","Firm deliveries to other provinces","21951.0"
"7088","2014/08","Quebec","Firm deliveries to other provinces","27939.0"
"7089","2014/09","Quebec","Firm deliveries to other provinces","34981.0"
"7090","2014/10","Quebec","Firm deliveries to other provinces","29205.0"
"7091","2014/11","Quebec","Firm deliveries to other provinces","23154.0"
"7092","2014/12","Quebec","Firm deliveries to other provinces","33329.0"
"7093","2015/01","Quebec","Firm deliveries to other provinces","20601.0"
"7094","2015/02","Quebec","Firm deliveries to other provinces","19616.0"
"7095","2015/03","Quebec","Firm deliveries to other provinces","41960.0"
"7096","2015/04","Quebec","Firm deliveries to other provinces","35565.0"
"7097","2015/05","Quebec","Firm deliveries to other provinces","35146.0"
"7098","2015/06","Quebec","Firm deliveries to other provinces","36804.0"
"7099","2015/07","Quebec","Firm deliveries to other provinces","29486.0"
"7100","2015/08","Quebec","Firm deliveries to other provinces","21066.0"
"7101","2015/09","Quebec","Firm deliveries to other provinces","23777.0"
"7102","2015/10","Quebec","Firm deliveries to other provinces","49811.0"
"7103","2015/11","Quebec","Firm deliveries to other provinces","28406.0"
"7104","2015/12","Quebec","Firm deliveries to other provinces","37515.0"
"7105","2008/01","Quebec","Firm deliveries to the United States","318587.0"
"7106","2008/02","Quebec","Firm deliveries to the United States","324349.0"
"7107","2008/03","Quebec","Firm deliveries to the United States","312189.0"
"7108","2008/04","Quebec","Firm deliveries to the United States","288274.0"
"7109","2008/05","Quebec","Firm deliveries to the United States","304842.0"
"7110","2008/06","Quebec","Firm deliveries to the United States","340041.0"
"7111","2008/07","Quebec","Firm deliveries to the United States","355935.0"
"7112","2008/08","Quebec","Firm deliveries to the United States","152767.0"
"7113","2008/09","Quebec","Firm deliveries to the United States","257719.0"
"7114","2008/10","Quebec","Firm deliveries to the United States","238399.0"
"7115","2008/11","Quebec","Firm deliveries to the United States","265355.0"
"7116","2008/12","Quebec","Firm deliveries to the United States","331533.0"
"7117","2009/01","Quebec","Firm deliveries to the United States","353220.0"
"7118","2009/02","Quebec","Firm deliveries to the United States","330794.0"
"7119","2009/03","Quebec","Firm deliveries to the United States","345678.0"
"7120","2009/04","Quebec","Firm deliveries to the United States","452079.0"
"7121","2009/05","Quebec","Firm deliveries to the United States","369207.0"
"7122","2009/06","Quebec","Firm deliveries to the United States","384015.0"
"7123","2009/07","Quebec","Firm deliveries to the United States","453136.0"
"7124","2009/08","Quebec","Firm deliveries to the United States","399096.0"
"7125","2009/09","Quebec","Firm deliveries to the United States","300854.0"
"7126","2009/10","Quebec","Firm deliveries to the United States","387712.0"
"7127","2009/11","Quebec","Firm deliveries to the United States","361726.0"
"7128","2009/12","Quebec","Firm deliveries to the United States","323445.0"
"7129","2010/01","Quebec","Firm deliveries to the United States","326408.0"
"7130","2010/02","Quebec","Firm deliveries to the United States","311522.0"
"7131","2010/03","Quebec","Firm deliveries to the United States","289035.0"
"7132","2010/04","Quebec","Firm deliveries to the United States","358668.0"
"7133","2010/05","Quebec","Firm deliveries to the United States","314558.0"
"7134","2010/06","Quebec","Firm deliveries to the United States","273224.0"
"7135","2010/07","Quebec","Firm deliveries to the United States","315748.0"
"7136","2010/08","Quebec","Firm deliveries to the United States","301515.0"
"7137","2010/09","Quebec","Firm deliveries to the United States","283885.0"
"7138","2010/10","Quebec","Firm deliveries to the United States","370081.0"
"7139","2010/11","Quebec","Firm deliveries to the United States","302404.0"
"7140","2010/12","Quebec","Firm deliveries to the United States","382989.0"
"7141","2011/01","Quebec","Firm deliveries to the United States","369134.0"
"7142","2011/02","Quebec","Firm deliveries to the United States","311577.0"
"7143","2011/03","Quebec","Firm deliveries to the United States","307419.0"
"7144","2011/04","Quebec","Firm deliveries to the United States","317666.0"
"7145","2011/05","Quebec","Firm deliveries to the United States","332661.0"
"7146","2011/06","Quebec","Firm deliveries to the United States","290008.0"
"7147","2011/07","Quebec","Firm deliveries to the United States","329843.0"
"7148","2011/08","Quebec","Firm deliveries to the United States","291044.0"
"7149","2011/09","Quebec","Firm deliveries to the United States","261243.0"
"7150","2011/10","Quebec","Firm deliveries to the United States","255204.0"
"7151","2011/11","Quebec","Firm deliveries to the United States","271314.0"
"7152","2011/12","Quebec","Firm deliveries to the United States","372097.0"
"7153","2012/01","Quebec","Firm deliveries to the United States","413635.0"
"7154","2012/02","Quebec","Firm deliveries to the United States","354732.0"
"7155","2012/03","Quebec","Firm deliveries to the United States","326238.0"
"7156","2012/04","Quebec","Firm deliveries to the United States","237073.0"
"7157","2012/05","Quebec","Firm deliveries to the United States","318617.0"
"7158","2012/06","Quebec","Firm deliveries to the United States","324309.0"
"7159","2012/07","Quebec","Firm deliveries to the United States","334765.0"
"7160","2012/08","Quebec","Firm deliveries to the United States","444350.0"
"7161","2012/09","Quebec","Firm deliveries to the United States","435934.0"
"7162","2012/10","Quebec","Firm deliveries to the United States","310607.0"
"7163","2012/11","Quebec","Firm deliveries to the United States","320225.0"
"7164","2012/12","Quebec","Firm deliveries to the United States","386985.0"
"7165","2013/01","Quebec","Firm deliveries to the United States","358772.0"
"7166","2013/02","Quebec","Firm deliveries to the United States","358387.0"
"7167","2013/03","Quebec","Firm deliveries to the United States","372369.0"
"7168","2013/04","Quebec","Firm deliveries to the United States","371485.0"
"7169","2013/05","Quebec","Firm deliveries to the United States","402288.0"
"7170","2013/06","Quebec","Firm deliveries to the United States","424265.0"
"7171","2013/07","Quebec","Firm deliveries to the United States","420922.0"
"7172","2013/08","Quebec","Firm deliveries to the United States","389363.0"
"7173","2013/09","Quebec","Firm deliveries to the United States","357376.0"
"7174","2013/10","Quebec","Firm deliveries to the United States","346934.0"
"7175","2013/11","Quebec","Firm deliveries to the United States","414551.0"
"7176","2013/12","Quebec","Firm deliveries to the United States","322472.0"
"7177","2014/01","Quebec","Firm deliveries to the United States","368441.0"
"7178","2014/02","Quebec","Firm deliveries to the United States","346979.0"
"7179","2014/03","Quebec","Firm deliveries to the United States","327860.0"
"7180","2014/04","Quebec","Firm deliveries to the United States","369328.0"
"7181","2014/05","Quebec","Firm deliveries to the United States","444935.0"
"7182","2014/06","Quebec","Firm deliveries to the United States","429090.0"
"7183","2014/07","Quebec","Firm deliveries to the United States","407921.0"
"7184","2014/08","Quebec","Firm deliveries to the United States","430926.0"
"7185","2014/09","Quebec","Firm deliveries to the United States","383003.0"
"7186","2014/10","Quebec","Firm deliveries to the United States","287002.0"
"7187","2014/11","Quebec","Firm deliveries to the United States","332250.0"
"7188","2014/12","Quebec","Firm deliveries to the United States","432003.0"
"7189","2015/01","Quebec","Firm deliveries to the United States","414635.0"
"7190","2015/02","Quebec","Firm deliveries to the United States","334588.0"
"7191","2015/03","Quebec","Firm deliveries to the United States","408804.0"
"7192","2015/04","Quebec","Firm deliveries to the United States","247586.0"
"7193","2015/05","Quebec","Firm deliveries to the United States","208647.0"
"7194","2015/06","Quebec","Firm deliveries to the United States","234419.0"
"7195","2015/07","Quebec","Firm deliveries to the United States","238855.0"
"7196","2015/08","Quebec","Firm deliveries to the United States","242943.0"
"7197","2015/09","Quebec","Firm deliveries to the United States","230868.0"
"7198","2015/10","Quebec","Firm deliveries to the United States","183001.0"
"7199","2015/11","Quebec","Firm deliveries to the United States","219561.0"
"7200","2015/12","Quebec","Firm deliveries to the United States","251383.0"
"7201","2008/01","Quebec","Total non-firm deliveries","2011655.0"
"7202","2008/02","Quebec","Total non-firm deliveries","2186975.0"
"7203","2008/03","Quebec","Total non-firm deliveries","2022250.0"
"7204","2008/04","Quebec","Total non-firm deliveries","1999280.0"
"7205","2008/05","Quebec","Total non-firm deliveries","1559696.0"
"7206","2008/06","Quebec","Total non-firm deliveries","1922615.0"
"7207","2008/07","Quebec","Total non-firm deliveries","1909917.0"
"7208","2008/08","Quebec","Total non-firm deliveries","1650912.0"
"7209","2008/09","Quebec","Total non-firm deliveries","1184066.0"
"7210","2008/10","Quebec","Total non-firm deliveries","682968.0"
"7211","2008/11","Quebec","Total non-firm deliveries","858091.0"
"7212","2008/12","Quebec","Total non-firm deliveries","1047308.0"
"7213","2009/01","Quebec","Total non-firm deliveries","1772445.0"
"7214","2009/02","Quebec","Total non-firm deliveries","1899889.0"
"7215","2009/03","Quebec","Total non-firm deliveries","1598716.0"
"7216","2009/04","Quebec","Total non-firm deliveries","692027.0"
"7217","2009/05","Quebec","Total non-firm deliveries","1166830.0"
"7218","2009/06","Quebec","Total non-firm deliveries","1650203.0"
"7219","2009/07","Quebec","Total non-firm deliveries","1902249.0"
"7220","2009/08","Quebec","Total non-firm deliveries","2493845.0"
"7221","2009/09","Quebec","Total non-firm deliveries","2205951.0"
"7222","2009/10","Quebec","Total non-firm deliveries","2229554.0"
"7223","2009/11","Quebec","Total non-firm deliveries","1570312.0"
"7224","2009/12","Quebec","Total non-firm deliveries","2066222.0"
"7225","2010/01","Quebec","Total non-firm deliveries","3255171.0"
"7226","2010/02","Quebec","Total non-firm deliveries","2857373.0"
"7227","2010/03","Quebec","Total non-firm deliveries","2630085.0"
"7228","2010/04","Quebec","Total non-firm deliveries","2028394.0"
"7229","2010/05","Quebec","Total non-firm deliveries","1961439.0"
"7230","2010/06","Quebec","Total non-firm deliveries","1784742.0"
"7231","2010/07","Quebec","Total non-firm deliveries","1924040.0"
"7232","2010/08","Quebec","Total non-firm deliveries","903162.0"
"7233","2010/09","Quebec","Total non-firm deliveries","564899.0"
"7234","2010/10","Quebec","Total non-firm deliveries","283420.0"
"7235","2010/11","Quebec","Total non-firm deliveries","603110.0"
"7236","2010/12","Quebec","Total non-firm deliveries","1322123.0"
"7237","2011/01","Quebec","Total non-firm deliveries","2266901.0"
"7238","2011/02","Quebec","Total non-firm deliveries","2175851.0"
"7239","2011/03","Quebec","Total non-firm deliveries","1635788.0"
